activity_id,cadence,distance,elevation,heart_rate,moving_time,speed,timestamp,power,stride_length,step_index,lap_index,raw_speed,accuracy,elevation_accuracy,type,processing_time
activity1,192,3732.17,38.39999999999998,149,1318000,3.303,1707151474000,324,1.032,,,,,,,2024-11-01
activity1,192,3735.36,38.39999999999998,150,1319000,3.312,1707151475000,325,1.035,,,,,,,2024-11-01
activity1,192,3738.77,38.39999999999998,150,1320000,3.312,1707151476000,325,1.035,,,,,,,2024-11-01
activity1,192,3742.12,38.200000000000045,150,1321000,3.312,1707151477000,324,1.035,,,,,,,2024-11-01
activity1,192,3745.56,38.200000000000045,151,1322000,3.312,1707151478000,322,1.035,,,,,,,2024-11-01
activity1,192,3748.86,38.200000000000045,151,1323000,3.322,1707151479000,322,1.038,,,,,,,2024-11-01
activity1,192,3752.2,38.200000000000045,151,1324000,3.322,1707151480000,323,1.038,,,,,,,2024-11-01
activity1,192,3756.06,38.200000000000045,151,1325000,3.331,1707151481000,327,1.04,,,,,,,2024-11-01
activity1,192,3759.34,38.200000000000045,152,1326000,3.331,1707151482000,327,1.04,,,,,,,2024-11-01
activity1,192,3762.99,38.200000000000045,152,1327000,3.331,1707151483000,326,1.04,,,,,,,2024-11-01
activity1,192,3766.57,38.200000000000045,152,1328000,3.34,1707151484000,327,1.043,,,,,,,2024-11-01
activity1,192,3769.65,38.39999999999998,152,1329000,3.34,1707151485000,327,1.043,,,,,,,2024-11-01
activity1,192,3773.1,38.39999999999998,152,1330000,3.35,1707151486000,331,1.046,,,,,,,2024-11-01
activity1,192,3776.34,38.39999999999998,152,1331000,3.35,1707151487000,334,1.046,,,,,,,2024-11-01
activity1,192,3779.23,38.39999999999998,153,1332000,3.35,1707151488000,335,1.046,,,,,,,2024-11-01
activity1,192,3781.63,38.39999999999998,153,1333000,3.35,1707151489000,335,1.046,,,,,,,2024-11-01
activity1,192,3782.23,38.39999999999998,153,1334000,3.35,1707151490000,333,1.046,,,,,,,2024-11-01
activity1,192,3783.07,38.39999999999998,154,1335000,3.34,1707151491000,330,1.043,,,,,,,2024-11-01
activity1,192,3783.68,38.39999999999998,154,1336000,3.322,1707151492000,326,1.038,,,,,,,2024-11-01
activity1,192,3783.91,38,154,1337000,3.256,1707151493000,317,1.017,,,,,,,2024-11-01
activity1,192,3784.78,38,154,1338000,1.941,1707151494000,193,0.606,,,,,,,2024-11-01
activity1,192,3785.69,38,154,1339000,1.68,1707151495000,172,0.524,,,,,,,2024-11-01
activity1,192,3786.74,38,154,1340000,1.194,1707151496000,137,,,,,,,,2024-11-01
activity1,0,3787.43,38,154,1341000,0.485,1707151497000,0,,,,,,,,2024-11-01
activity1,0,3787.62,38.200000000000045,123,1341000,0,1707151547000,,,,,,,,,2024-11-01
activity1,0,3788.21,38.200000000000045,121,1342000,0,1707151548000,0,,,,,,,,2024-11-01
activity1,0,3789.38,38.200000000000045,120,1343000,0,1707151549000,0,,,,,,,,2024-11-01
activity1,0,3790.82,38.200000000000045,120,1344000,0,1707151550000,0,,,,,,,,2024-11-01
activity1,0,3792.86,38,120,1345000,0,1707151551000,0,,,,,,,,2024-11-01
activity1,0,3794.66,38,120,1346000,1.773,1707151552000,0,,,,,,,,2024-11-01
activity1,0,3795.5,37.799999999999955,120,1347000,1.773,1707151553000,0,,,,,,,,2024-11-01
activity1,0,3796.73,37.799999999999955,120,1348000,1.773,1707151554000,0,,,,,,,,2024-11-01
activity1,0,3797.84,37.799999999999955,120,1349000,1.25,1707151555000,0,,,,,,,,2024-11-01
activity1,0,3799.48,38,120,1350000,1.232,1707151556000,0,,,,,,,,2024-11-01
activity1,0,3800.82,38,120,1351000,1.25,1707151557000,0,,,,,,,,2024-11-01
activity1,0,3801.92,38,119,1352000,1.381,1707151558000,0,,,,,,,,2024-11-01
activity1,0,3803.24,38,119,1353000,1.381,1707151559000,0,,,,,,,,2024-11-01
activity1,0,3804.98,38,119,1354000,1.297,1707151560000,0,,,,,,,,2024-11-01
activity1,0,3806.98,38.200000000000045,119,1355000,1.297,1707151561000,0,,,,,,,,2024-11-01
activity1,0,3809.22,38.200000000000045,118,1356000,1.4,1707151562000,0,,,,,,,,2024-11-01
activity1,0,3811.71,38.200000000000045,118,1357000,1.521,1707151563000,0,,,,,,,,2024-11-01
activity1,0,3814.19,38.200000000000045,118,1358000,1.652,1707151564000,0,,,,,,,,2024-11-01
activity1,176,3817.12,38.200000000000045,118,1359000,1.782,1707151565000,196,0.607,,,,,,,2024-11-01
activity1,176,3819.8,38.200000000000045,118,1360000,1.885,1707151566000,207,0.642,,,,,,,2024-11-01
activity1,176,3823.15,38.200000000000045,118,1361000,2.071,1707151567000,225,0.706,,,,,,,2024-11-01
activity1,178,3825.7,38.200000000000045,118,1362000,2.174,1707151568000,235,0.724,,,,,,,2024-11-01
activity1,180,3828.55,38.39999999999998,118,1363000,2.295,1707151569000,247,0.756,,,,,,,2024-11-01
activity1,184,3831.47,38.60000000000002,118,1364000,2.342,1707151570000,250,0.763,,,,,,,2024-11-01
activity1,184,3834.79,38.60000000000002,118,1365000,2.407,1707151571000,253,0.784,,,,,,,2024-11-01
activity1,186,3837.8,38.60000000000002,118,1366000,2.454,1707151572000,254,0.791,,,,,,,2024-11-01
activity1,186,3840.83,38.799999999999955,118,1367000,2.51,1707151573000,257,0.809,,,,,,,2024-11-01
activity1,184,3843.71,38.799999999999955,118,1368000,2.557,1707151574000,262,0.824,,,,,,,2024-11-01
activity1,184,3846.85,38.799999999999955,118,1369000,2.613,1707151575000,267,0.842,,,,,,,2024-11-01
activity1,184,3850.07,38.799999999999955,117,1370000,2.65,1707151576000,272,0.854,,,,,,,2024-11-01
activity1,184,3852.76,38.60000000000002,117,1371000,2.715,1707151577000,280,0.875,,,,,,,2024-11-01
activity1,184,3855.66,38.60000000000002,117,1372000,2.855,1707151578000,300,0.921,,,,,,,2024-11-01
activity1,184,3858.93,38.60000000000002,117,1373000,2.874,1707151579000,300,0.927,,,,,,,2024-11-01
activity1,184,3862.29,38.39999999999998,117,1374000,2.902,1707151580000,302,0.936,,,,,,,2024-11-01
activity1,184,3865.12,38.39999999999998,117,1375000,2.948,1707151581000,303,0.951,,,,,,,2024-11-01
activity1,186,3868.14,38.200000000000045,117,1376000,2.948,1707151582000,292,0.951,,,,,,,2024-11-01
activity1,186,3871.23,38,117,1377000,2.93,1707151583000,286,0.945,,,,,,,2024-11-01
activity1,186,3873.76,37.799999999999955,118,1378000,2.93,1707151584000,284,0.945,,,,,,,2024-11-01
activity1,186,3876.68,37.799999999999955,120,1379000,2.939,1707151585000,281,0.938,,,,,,,2024-11-01
activity1,186,3879.27,37.799999999999955,121,1380000,2.902,1707151586000,276,0.926,,,,,,,2024-11-01
activity1,186,3882.42,38,123,1381000,2.902,1707151587000,276,0.926,,,,,,,2024-11-01
activity1,186,3885.58,38,124,1382000,2.902,1707151588000,278,0.936,,,,,,,2024-11-01
activity1,186,3888.7,38.200000000000045,126,1383000,2.93,1707151589000,281,0.935,,,,,,,2024-11-01
activity1,186,3891.81,38.200000000000045,127,1384000,2.958,1707151590000,288,0.943,,,,,,,2024-11-01
activity1,186,3895.02,38.200000000000045,128,1385000,3.023,1707151591000,299,0.964,,,,,,,2024-11-01
activity1,188,3897.82,38.200000000000045,130,1386000,3.032,1707151592000,301,0.967,,,,,,,2024-11-01
activity1,188,3900.67,38.200000000000045,132,1387000,3.032,1707151593000,299,0.967,,,,,,,2024-11-01
activity1,188,3903.35,38.200000000000045,133,1388000,3.032,1707151594000,297,0.967,,,,,,,2024-11-01
activity1,186,3906.42,38,134,1389000,3.014,1707151595000,290,0.961,,,,,,,2024-11-01
activity1,184,3909.2,38,135,1390000,2.995,1707151596000,288,0.966,,,,,,,2024-11-01
activity1,186,3911.99,37.799999999999955,136,1391000,2.976,1707151597000,285,0.96,,,,,,,2024-11-01
activity1,186,3914.81,37.799999999999955,136,1392000,2.967,1707151598000,284,0.957,,,,,,,2024-11-01
activity1,186,3917.52,37.799999999999955,137,1393000,2.958,1707151599000,282,0.954,,,,,,,2024-11-01
activity1,184,3920.43,37.799999999999955,137,1394000,2.893,1707151600000,276,0.933,,,,,,,2024-11-01
activity1,184,3923,37.799999999999955,137,1395000,2.846,1707151601000,272,0.918,,,,,,,2024-11-01
activity1,184,3925.75,38,137,1396000,2.837,1707151602000,272,0.915,,,,,,,2024-11-01
activity1,184,3928.25,38,138,1397000,2.837,1707151603000,274,0.915,,,,,,,2024-11-01
activity1,186,3931.14,38,138,1398000,2.837,1707151604000,275,0.915,,,,,,,2024-11-01
activity1,186,3933.91,38.200000000000045,139,1399000,2.837,1707151605000,277,0.915,,,,,,,2024-11-01
activity1,186,3936.18,38.39999999999998,140,1400000,2.837,1707151606000,280,0.905,,,,,,,2024-11-01
activity1,186,3939.15,38.39999999999998,141,1401000,2.837,1707151607000,283,0.905,,,,,,,2024-11-01
activity1,186,3941.8,38.60000000000002,142,1402000,2.837,1707151608000,285,0.905,,,,,,,2024-11-01
activity1,186,3944.45,38.799999999999955,143,1403000,2.827,1707151609000,285,0.911,,,,,,,2024-11-01
activity1,186,3947.26,38.799999999999955,143,1404000,2.827,1707151610000,284,0.911,,,,,,,2024-11-01
activity1,186,3949.94,38.799999999999955,143,1405000,2.827,1707151611000,283,0.911,,,,,,,2024-11-01
activity1,184,3952.52,38.799999999999955,143,1406000,2.827,1707151612000,283,0.911,,,,,,,2024-11-01
activity1,184,3955.4,38.799999999999955,143,1407000,2.818,1707151613000,281,0.908,,,,,,,2024-11-01
activity1,186,3957.63,38.799999999999955,143,1408000,2.809,1707151614000,279,0.905,,,,,,,2024-11-01
activity1,186,3960.16,38.799999999999955,144,1409000,2.809,1707151615000,279,0.905,,,,,,,2024-11-01
activity1,184,3962.76,38.799999999999955,144,1410000,2.799,1707151616000,281,0.912,,,,,,,2024-11-01
activity1,184,3965.74,38.799999999999955,144,1411000,2.79,1707151617000,281,0.909,,,,,,,2024-11-01
activity1,184,3968.39,39,144,1412000,2.79,1707151618000,283,0.909,,,,,,,2024-11-01
activity1,182,3971.21,39,144,1413000,2.79,1707151619000,286,0.909,,,,,,,2024-11-01
activity1,180,3973.61,39.200000000000045,144,1414000,2.79,1707151620000,291,0.919,,,,,,,2024-11-01
activity1,180,3975.97,39.39999999999998,144,1415000,2.79,1707151621000,295,0.919,,,,,,,2024-11-01
activity1,180,3978.39,39.60000000000002,143,1416000,2.771,1707151622000,297,0.913,,,,,,,2024-11-01
activity1,180,3980.9,39.799999999999955,144,1417000,2.762,1707151623000,299,0.91,,,,,,,2024-11-01
activity1,182,3983.23,39.799999999999955,143,1418000,2.753,1707151624000,300,0.907,,,,,,,2024-11-01
activity1,182,3985.72,39.799999999999955,143,1419000,2.753,1707151625000,302,0.897,,,,,,,2024-11-01
activity1,182,3987.94,39.799999999999955,144,1420000,2.743,1707151626000,303,0.894,,,,,,,2024-11-01
activity1,182,3990.78,39.799999999999955,144,1421000,2.743,1707151627000,308,0.894,,,,,,,2024-11-01
activity1,182,3992.94,39.60000000000002,144,1422000,2.734,1707151628000,312,0.891,,,,,,,2024-11-01
activity1,182,3995.58,39.60000000000002,144,1423000,2.734,1707151629000,314,0.891,,,,,,,2024-11-01
activity1,180,3997.75,39.60000000000002,144,1424000,2.725,1707151630000,311,0.898,,,,,,,2024-11-01
activity1,180,3998.84,39.60000000000002,144,1425000,2.715,1707151631000,307,0.895,,,,,,,2024-11-01
activity1,180,4000.68,39.60000000000002,144,1426000,2.706,1707151632000,304,0.892,,,,,,,2024-11-01
activity1,180,4001.7,39.39999999999998,145,1427000,2.687,1707151633000,300,0.885,,,,,,,2024-11-01
activity1,180,4002.09,39.39999999999998,145,1428000,2.659,1707151634000,295,0.876,,,,,,,2024-11-01
activity1,0,4003.36,39.39999999999998,145,1429000,2.473,1707151635000,0,,,,,,,,2024-11-01
activity1,0,4003.36,39.39999999999998,145,1430000,2.473,1707151636000,0,,,,,,,,2024-11-01
activity1,0,4004.56,39.39999999999998,145,1431000,2.389,1707151637000,0,,,,,,,,2024-11-01
activity1,0,4006.02,39.39999999999998,145,1432000,2.202,1707151638000,0,,,,,,,,2024-11-01
activity1,0,4007.83,39.60000000000002,146,1433000,1.334,1707151639000,0,,,,,,,,2024-11-01
activity1,0,4010.91,39.60000000000002,146,1434000,1.334,1707151640000,0,,,,,,,,2024-11-01
activity1,0,4014.76,39.60000000000002,145,1435000,1.642,1707151641000,0,,,,,,,,2024-11-01
activity1,0,4018.6,39.60000000000002,145,1436000,2.519,1707151642000,0,,,,,,,,2024-11-01
activity1,0,4022.68,39.799999999999955,144,1437000,3.471,1707151643000,0,,,,,,,,2024-11-01
activity1,196,4026.77,40.200000000000045,144,1438000,3.704,1707151644000,393,1.133,,,,,,,2024-11-01
activity1,196,4030.31,40.60000000000002,144,1439000,3.788,1707151645000,411,1.159,,,,,,,2024-11-01
activity1,196,4034.75,40.799999999999955,144,1440000,3.788,1707151646000,420,1.159,,,,,,,2024-11-01
activity1,194,4038.73,41,144,1441000,3.788,1707151647000,414,1.159,,,,,,,2024-11-01
activity1,198,4042.51,41,144,1442000,3.788,1707151648000,402,1.159,,,,,,,2024-11-01
activity1,198,4046.12,41.200000000000045,143,1443000,3.788,1707151649000,398,1.147,,,,,,,2024-11-01
activity1,198,4050.1,41.200000000000045,143,1444000,3.742,1707151650000,396,1.133,,,,,,,2024-11-01
activity1,198,4053.62,41.200000000000045,143,1445000,3.714,1707151651000,395,1.125,,,,,,,2024-11-01
activity1,200,4057.23,41.200000000000045,143,1446000,3.686,1707151652000,395,1.116,,,,,,,2024-11-01
activity1,200,4061.13,41,143,1447000,3.639,1707151653000,389,1.091,,,,,,,2024-11-01
activity1,200,4064.97,41,143,1448000,3.63,1707151654000,389,1.088,,,,,,,2024-11-01
activity1,200,4069.23,41,143,1449000,3.63,1707151655000,389,1.088,,,,,,,2024-11-01
activity1,200,4073.24,41,143,1450000,3.63,1707151656000,393,1.088,,,,,,,2024-11-01
activity1,200,4077.01,41,144,1451000,3.686,1707151657000,405,1.105,,,,,,,2024-11-01
activity1,200,4080.87,41.200000000000045,144,1452000,3.704,1707151658000,412,1.111,,,,,,,2024-11-01
activity1,200,4084.58,41.200000000000045,144,1453000,3.714,1707151659000,413,1.114,,,,,,,2024-11-01
activity1,200,4088.56,41.200000000000045,145,1454000,3.723,1707151660000,414,1.116,,,,,,,2024-11-01
activity1,200,4092.86,41.200000000000045,145,1455000,3.732,1707151661000,414,1.119,,,,,,,2024-11-01
activity1,200,4096.65,41.39999999999998,146,1456000,3.742,1707151662000,416,1.122,,,,,,,2024-11-01
activity1,200,4100.57,41.39999999999998,147,1457000,3.76,1707151663000,420,1.128,,,,,,,2024-11-01
activity1,200,4104.76,41.60000000000002,148,1458000,3.76,1707151664000,422,1.128,,,,,,,2024-11-01
activity1,200,4108.54,41.60000000000002,149,1459000,3.77,1707151665000,422,1.13,,,,,,,2024-11-01
activity1,200,4112.37,41.60000000000002,149,1460000,3.779,1707151666000,421,1.133,,,,,,,2024-11-01
activity1,200,4116.3,41.60000000000002,149,1461000,3.779,1707151667000,419,1.133,,,,,,,2024-11-01
activity1,200,4120.04,41.799999999999955,150,1462000,3.779,1707151668000,415,1.133,,,,,,,2024-11-01
activity1,200,4123.86,41.799999999999955,150,1463000,3.788,1707151669000,410,1.136,,,,,,,2024-11-01
activity1,200,4127.79,41.60000000000002,150,1464000,3.788,1707151670000,407,1.136,,,,,,,2024-11-01
activity1,198,4131.42,41.60000000000002,151,1465000,3.788,1707151671000,405,1.136,,,,,,,2024-11-01
activity1,198,4135.55,41.60000000000002,151,1466000,3.798,1707151672000,403,1.15,,,,,,,2024-11-01
activity1,198,4139.14,41.60000000000002,151,1467000,3.779,1707151673000,397,1.145,,,,,,,2024-11-01
activity1,198,4142.47,41.60000000000002,152,1468000,3.732,1707151674000,390,1.13,,,,,,,2024-11-01
activity1,198,4145.84,41.60000000000002,153,1469000,3.667,1707151675000,378,1.111,,,,,,,2024-11-01
activity1,198,4149.41,41.60000000000002,154,1470000,3.62,1707151676000,367,1.097,,,,,,,2024-11-01
activity1,198,4153.1,41.60000000000002,154,1471000,3.583,1707151677000,361,1.085,,,,,,,2024-11-01
activity1,198,4157.03,41.60000000000002,154,1472000,3.583,1707151678000,361,1.085,,,,,,,2024-11-01
activity1,198,4160.39,41.60000000000002,155,1473000,3.583,1707151679000,359,1.085,,,,,,,2024-11-01
activity1,194,4163.72,41.60000000000002,156,1474000,3.592,1707151680000,358,1.099,,,,,,,2024-11-01
activity1,194,4167.03,41.60000000000002,156,1475000,3.592,1707151681000,356,1.099,,,,,,,2024-11-01
activity1,194,4169.82,41.60000000000002,156,1476000,3.592,1707151682000,356,1.111,,,,,,,2024-11-01
activity1,194,4173.16,41.60000000000002,156,1477000,3.583,1707151683000,355,1.108,,,,,,,2024-11-01
activity1,192,4176.03,41.799999999999955,157,1478000,3.555,1707151684000,353,1.099,,,,,,,2024-11-01
activity1,192,4178.43,41.799999999999955,158,1479000,3.555,1707151685000,354,1.11,,,,,,,2024-11-01
activity1,192,4181.53,42,158,1480000,3.536,1707151686000,350,1.105,,,,,,,2024-11-01
activity1,192,4184.75,42,158,1481000,3.508,1707151687000,348,1.096,,,,,,,2024-11-01
activity1,192,4188.28,42,159,1482000,3.508,1707151688000,350,1.096,,,,,,,2024-11-01
activity1,192,4191.85,42.200000000000045,159,1483000,3.499,1707151689000,352,1.093,,,,,,,2024-11-01
activity1,192,4194.79,42.200000000000045,159,1484000,3.499,1707151690000,354,1.093,,,,,,,2024-11-01
activity1,192,4197.53,42.200000000000045,160,1485000,3.499,1707151691000,355,1.093,,,,,,,2024-11-01
activity1,192,4199.15,42.200000000000045,160,1486000,3.48,1707151692000,352,1.087,,,,,,,2024-11-01
activity1,0,4199.38,42.200000000000045,160,1487000,3.471,1707151693000,0,,,,,,,,2024-11-01
activity1,0,4199.83,42.200000000000045,160,1488000,3.424,1707151694000,0,,,,,,,,2024-11-01
activity1,0,4199.83,42.39999999999998,160,1489000,3.294,1707151695000,0,,,,,,,,2024-11-01
activity1,0,4200.88,42.39999999999998,160,1490000,1.418,1707151696000,0,,,,,,,,2024-11-01
activity1,0,4201.51,42.39999999999998,160,1491000,0.849,1707151697000,0,,,,,,,,2024-11-01
activity1,0,4202.5,42.39999999999998,160,1492000,0,1707151698000,0,,,,,,,,2024-11-01
activity1,0,4203.61,42.39999999999998,159,1493000,0,1707151699000,0,,,,,,,,2024-11-01
activity1,0,4205.07,42.39999999999998,158,1494000,0,1707151700000,0,,,,,,,,2024-11-01
activity1,0,4206.05,42.60000000000002,157,1495000,0.681,1707151701000,0,,,,,,,,2024-11-01
activity1,0,4207.71,42.60000000000002,157,1496000,1.017,1707151702000,0,,,,,,,,2024-11-01
activity1,0,4208.78,42.799999999999955,157,1497000,1.101,1707151703000,0,,,,,,,,2024-11-01
activity1,0,4210.78,42.799999999999955,156,1498000,1.288,1707151704000,0,,,,,,,,2024-11-01
activity1,0,4212.58,42.799999999999955,156,1499000,1.381,1707151705000,0,,,,,,,,2024-11-01
activity1,0,4214.83,42.799999999999955,156,1500000,1.446,1707151706000,0,,,,,,,,2024-11-01
activity1,0,4217.61,42.799999999999955,156,1501000,1.586,1707151707000,0,,,,,,,,2024-11-01
activity1,166,4219.33,42.799999999999955,156,1502000,1.773,1707151708000,202,0.64,,,,,,,2024-11-01
activity1,172,4221.51,43,156,1503000,1.885,1707151709000,215,0.657,,,,,,,2024-11-01
activity1,172,4223.74,43,156,1504000,1.95,1707151710000,224,0.672,,,,,,,2024-11-01
activity1,174,4225.78,43,156,1505000,2.025,1707151711000,231,0.69,,,,,,,2024-11-01
activity1,176,4228.06,43,156,1506000,2.081,1707151712000,234,0.709,,,,,,,2024-11-01
activity1,176,4230.42,43,155,1507000,2.109,1707151713000,234,0.71,,,,,,,2024-11-01
activity1,178,4232.77,43,155,1508000,2.155,1707151714000,237,0.726,,,,,,,2024-11-01
activity1,178,4235.03,43,155,1509000,2.193,1707151715000,239,0.73,,,,,,,2024-11-01
activity1,180,4237.4,43,155,1510000,2.221,1707151716000,241,0.74,,,,,,,2024-11-01
activity1,180,4239.6,43,154,1511000,2.23,1707151717000,242,0.743,,,,,,,2024-11-01
activity1,180,4242.18,43,154,1512000,2.239,1707151718000,242,0.738,,,,,,,2024-11-01
activity1,180,4244.18,43,154,1513000,2.239,1707151719000,243,0.738,,,,,,,2024-11-01
activity1,182,4247.29,43,154,1514000,2.239,1707151720000,245,0.738,,,,,,,2024-11-01
activity1,182,4249.88,43,154,1515000,2.23,1707151721000,252,0.727,,,,,,,2024-11-01
activity1,182,4252.88,43,154,1516000,2.23,1707151722000,259,0.727,,,,,,,2024-11-01
activity1,182,4256.06,43.200000000000045,153,1517000,2.277,1707151723000,269,0.742,,,,,,,2024-11-01
activity1,186,4258.74,43.200000000000045,153,1518000,2.37,1707151724000,282,0.772,,,,,,,2024-11-01
activity1,186,4262.13,43.200000000000045,152,1519000,2.482,1707151725000,296,0.8,,,,,,,2024-11-01
activity1,186,4265.6,43.200000000000045,151,1520000,2.547,1707151726000,303,0.821,,,,,,,2024-11-01
activity1,184,4268.86,43.200000000000045,151,1521000,2.65,1707151727000,312,0.854,,,,,,,2024-11-01
activity1,184,4272.03,43.200000000000045,151,1522000,2.743,1707151728000,318,0.884,,,,,,,2024-11-01
activity1,186,4274.66,43.200000000000045,151,1523000,2.771,1707151729000,313,0.893,,,,,,,2024-11-01
activity1,186,4277.2,43.200000000000045,151,1524000,2.771,1707151730000,306,0.893,,,,,,,2024-11-01
activity1,186,4279.64,43.200000000000045,151,1525000,2.697,1707151731000,287,0.869,,,,,,,2024-11-01
activity1,184,4282.06,43.200000000000045,151,1526000,2.65,1707151732000,278,0.854,,,,,,,2024-11-01
activity1,184,4284.92,43.200000000000045,152,1527000,2.631,1707151733000,275,0.848,,,,,,,2024-11-01
activity1,184,4287.51,43.200000000000045,152,1528000,2.641,1707151734000,277,0.851,,,,,,,2024-11-01
activity1,186,4290.49,43.200000000000045,152,1529000,2.697,1707151735000,286,0.863,,,,,,,2024-11-01
activity1,186,4293.24,43.39999999999998,152,1530000,2.697,1707151736000,294,0.869,,,,,,,2024-11-01
activity1,186,4296.1,43.39999999999998,152,1531000,2.734,1707151737000,306,0.881,,,,,,,2024-11-01
activity1,184,4299.08,43.39999999999998,152,1532000,2.762,1707151738000,313,0.89,,,,,,,2024-11-01
activity1,184,4301.84,43.39999999999998,152,1533000,2.799,1707151739000,316,0.902,,,,,,,2024-11-01
activity1,184,4304.74,43.39999999999998,152,1534000,2.827,1707151740000,319,0.911,,,,,,,2024-11-01
activity1,184,4308.03,43.60000000000002,152,1535000,2.837,1707151741000,317,0.924,,,,,,,2024-11-01
activity1,184,4310.77,43.60000000000002,152,1536000,2.837,1707151742000,313,0.924,,,,,,,2024-11-01
activity1,184,4313.45,43.60000000000002,152,1537000,2.846,1707151743000,309,0.927,,,,,,,2024-11-01
activity1,182,4316,43.60000000000002,152,1538000,2.846,1707151744000,306,0.927,,,,,,,2024-11-01
activity1,182,4318.87,43.60000000000002,152,1539000,2.837,1707151745000,303,0.935,,,,,,,2024-11-01
activity1,178,4321.68,43.60000000000002,151,1540000,2.818,1707151746000,297,0.928,,,,,,,2024-11-01
activity1,178,4324.04,43.39999999999998,151,1541000,2.818,1707151747000,293,0.939,,,,,,,2024-11-01
activity1,178,4326.9,43.39999999999998,151,1542000,2.818,1707151748000,289,0.939,,,,,,,2024-11-01
activity1,178,4329.77,43.39999999999998,151,1543000,2.79,1707151749000,284,0.929,,,,,,,2024-11-01
activity1,180,4332.62,43.200000000000045,151,1544000,2.79,1707151750000,282,0.929,,,,,,,2024-11-01
activity1,180,4335.17,43.200000000000045,151,1545000,2.799,1707151751000,280,0.933,,,,,,,2024-11-01
activity1,178,4337.42,43,151,1546000,2.809,1707151752000,279,0.936,,,,,,,2024-11-01
activity1,178,4340.28,42.799999999999955,150,1547000,2.809,1707151753000,276,0.936,,,,,,,2024-11-01
activity1,178,4343.09,42.799999999999955,150,1548000,2.781,1707151754000,271,0.926,,,,,,,2024-11-01
activity1,180,4346.06,42.799999999999955,150,1549000,2.771,1707151755000,268,0.923,,,,,,,2024-11-01
activity1,180,4348.87,42.799999999999955,150,1550000,2.781,1707151756000,267,0.916,,,,,,,2024-11-01
activity1,180,4351.67,42.799999999999955,150,1551000,2.781,1707151757000,266,0.916,,,,,,,2024-11-01
activity1,180,4354.81,42.799999999999955,149,1552000,2.781,1707151758000,265,0.916,,,,,,,2024-11-01
activity1,182,4358.06,42.799999999999955,149,1553000,2.781,1707151759000,263,0.906,,,,,,,2024-11-01
activity1,182,4361.27,42.799999999999955,149,1554000,2.799,1707151760000,264,0.912,,,,,,,2024-11-01
activity1,184,4364.14,42.799999999999955,149,1555000,2.809,1707151761000,264,0.915,,,,,,,2024-11-01
activity1,184,4366.96,42.799999999999955,149,1556000,2.827,1707151762000,266,0.921,,,,,,,2024-11-01
activity1,184,4369.67,42.60000000000002,149,1557000,2.827,1707151763000,265,0.921,,,,,,,2024-11-01
activity1,184,4372.42,42.60000000000002,149,1558000,2.827,1707151764000,263,0.921,,,,,,,2024-11-01
activity1,182,4374.89,42.60000000000002,149,1559000,2.827,1707151765000,262,0.921,,,,,,,2024-11-01
activity1,182,4377.57,42.60000000000002,149,1560000,2.827,1707151766000,261,0.921,,,,,,,2024-11-01
activity1,184,4380.49,42.60000000000002,149,1561000,2.818,1707151767000,260,0.918,,,,,,,2024-11-01
activity1,182,4383.38,42.799999999999955,149,1562000,2.809,1707151768000,259,0.915,,,,,,,2024-11-01
activity1,182,4386.33,42.799999999999955,150,1563000,2.809,1707151769000,259,0.915,,,,,,,2024-11-01
activity1,182,4388.91,42.799999999999955,150,1564000,2.818,1707151770000,258,0.918,,,,,,,2024-11-01
activity1,184,4391.7,42.799999999999955,150,1565000,2.827,1707151771000,259,0.921,,,,,,,2024-11-01
activity1,184,4394.41,42.799999999999955,150,1566000,2.827,1707151772000,258,0.921,,,,,,,2024-11-01
activity1,184,4397.16,42.799999999999955,150,1567000,2.827,1707151773000,258,0.921,,,,,,,2024-11-01
activity1,182,4400.1,42.799999999999955,150,1568000,2.818,1707151774000,256,0.918,,,,,,,2024-11-01
activity1,182,4403.19,42.60000000000002,150,1569000,2.809,1707151775000,257,0.925,,,,,,,2024-11-01
activity1,180,4406.59,42.60000000000002,150,1570000,2.809,1707151776000,260,0.925,,,,,,,2024-11-01
activity1,180,4409.94,42.60000000000002,151,1571000,2.818,1707151777000,264,0.928,,,,,,,2024-11-01
activity1,180,4412.99,42.60000000000002,151,1572000,2.818,1707151778000,266,0.928,,,,,,,2024-11-01
activity1,180,4416.1,42.60000000000002,151,1573000,2.827,1707151779000,270,0.942,,,,,,,2024-11-01
activity1,180,4419.68,42.60000000000002,151,1574000,2.827,1707151780000,270,0.942,,,,,,,2024-11-01
activity1,180,4423.28,42.60000000000002,151,1575000,2.837,1707151781000,272,0.945,,,,,,,2024-11-01
activity1,180,4426.43,42.60000000000002,151,1576000,2.846,1707151782000,274,0.948,,,,,,,2024-11-01
activity1,190,4430,42.60000000000002,151,1577000,2.855,1707151783000,271,0.901,,,,,,,2024-11-01
activity1,192,4433.69,42.60000000000002,151,1578000,2.855,1707151784000,270,0.892,,,,,,,2024-11-01
activity1,192,4437.26,42.60000000000002,151,1579000,2.921,1707151785000,280,0.912,,,,,,,2024-11-01
activity1,192,4441.06,42.799999999999955,151,1580000,3.014,1707151786000,294,0.941,,,,,,,2024-11-01
activity1,192,4444.2,42.799999999999955,151,1581000,3.107,1707151787000,309,0.97,,,,,,,2024-11-01
